;TransportID;ContainerID;ContainerType;Forwarder;TruckingTimeStart;GroundHandler1;Airport1;GroundHandler2;Airport2;GroundHandler3;Airport3;GroundHandler4;Airport4;GroundHandler5;Airport5;TruckingTimeEnd;full_timestamp_flag
2982;8577;000-10323;770C;Yusen Logistics;2017-07-20 10:00:00;;;;;;;;;;;2017-07-21 10:00:00;True
2983;8578;012-10040;1500CRT;Bischof;2017-07-27 13:00:00;;;;;;;;;;;2017-07-28 08:00:00;True
2984;8578;012-10041;1500CRT;Bischof;2017-07-27 13:00:00;;;;;;;;;;;2017-07-28 08:00:00;True
2985;8578;012-10042;1500CRT;Bischof;2017-07-27 13:00:00;;;;;;;;;;;2017-07-28 08:00:00;True
2986;8579;012-10040;1500CRT;DHL Global Forwarding;2017-02-08 10:00:00;;;;;;;;;;;;True
2987;8579;012-10041;1500CRT;DHL Global Forwarding;2017-02-08 10:00:00;;;;;;;;;;;;True
2988;8579;012-10042;1500CRT;DHL Global Forwarding;2017-02-08 10:00:00;;;;;;;;;;;;True
2989;8580;011-10111;1500C;L4P Logistics4Pharma;2017-03-08 10:00:00;;;;;;;;;;;2017-04-08 08:00:00;True
2990;8581;011-10111;1500C;DHL Global Forwarding;2017-04-08 12:00:00;;;;;;;;;;;2017-06-08 07:00:00;True
2991;8582;011-10111;1500C;DHL Global Forwarding;2017-07-08 07:00:00;;;;;;;;;;;;True
2992;8583;013-10000;1500F;Lion Logistics Inc.;2017-07-13 10:00:00;;;;;;;;;;;2017-07-14 10:00:00;True
2993;8584;013-10000;1500F;Panalpina World Transport;2017-07-14 21:00:00;;;;;;;;;;;2017-07-15 10:00:00;True
2994;8585;013-10000;1500F;Panalpina World Transport;2017-07-15 20:00:00;;;;;;;;;;;2017-07-16 10:00:00;True
2995;8586;013-10000;1500F;Panalpina World Transport;2017-07-16 15:00:00;;;;;;;;;;;2017-07-17 08:00:00;True
2996;8587;013-10000;1500F;Panalpina World Transport;2017-07-18 08:00:00;;;;;;;;;;;2017-07-19 10:00:00;True
2997;8588;013-10000;1500F;Panalpina World Transport;2017-07-22 10:00:00;;;;;;;;;;;2017-07-23 10:00:00;True
2998;8589;013-10000;1500F;Panalpina World Transport;2017-07-27 10:00:00;;;;;;;;;;;2017-07-31 10:00:00;True
2999;8590;013-10000;1500F;Panalpina World Transport;2017-01-08 10:00:00;;;;;;;;;;;;True
3000;8591;011-10095;1500C;L4P Logistics4Pharma;2017-07-08 13:00:00;;;;;;;;;;;2017-08-08 08:00:00;True
3001;8592;011-10095;1500C;Panalpina World Transport;2017-08-08 14:00:00;;;;;;;;;;;;True
3002;8593;002-10009;770CRT;Nippon Express;2017-07-28 20:00:00;;;;;;;;;;;2017-04-08 01:00:00;True
3003;8595;002-10009;770CRT;Meitetsu World Transport;2017-07-08 01:00:00;;;;;;;;;;;2017-08-07 23:00:00;True
3004;8596;000-10323;770C;Yusen Logistics;2017-07-21 14:00:00;;;;;;;;;;;2017-07-25 01:00:00;True
3005;8597;000-10323;770C;Meitetsu World Transport;2017-07-27 01:00:00;;;;;;;;;;;2017-07-28 01:00:00;True
3006;8599;012-10040;1500CRT;DHL Global Forwarding;2017-09-08 17:00:00;;;;;;;;;;;;True
3007;8599;012-10041;1500CRT;DHL Global Forwarding;2017-09-08 17:00:00;;;;;;;;;;;;True
3008;8599;012-10042;1500CRT;DHL Global Forwarding;2017-09-08 17:00:00;;;;;;;;;;;;True
3009;8600;011-10099;1500C;Airpharm SA;2017-08-08 12:00:00;;;;;;;;;;;;True
3010;8601;012-10037;1500CRT;Courier Factory;2017-04-08 06:00:00;;;;;;;;;;;2017-04-08 08:00:00;True
3011;8605;011-10088;1500C;Courier Factory;2017-11-08 12:00:00;;;;;;;;;;;2017-08-14 07:00:00;True
3012;8606;011-10088;1500C;DHL Global Forwarding;2017-08-14 12:00:00;;;;;;;;;;;;True
3013;8607;011-10083;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3014;8607;011-10045;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3015;8607;011-10028;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3016;8607;011-10108;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3017;8607;011-10106;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3018;8607;011-10105;1500C;Frigo Trans Fussgoenheim;2017-11-08 10:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3019;8609;052-10000;52;Courier Factory;2017-04-08 14:00:00;;;;;;;;;;;2017-07-08 08:00:00;True
3020;8609;012-10037;1500CRT;Courier Factory;2017-04-08 14:00:00;;;;;;;;;;;2017-07-08 08:00:00;True
3021;8611;011-10038;1500C;Courier Factory;2017-08-14 10:00:00;;;;;;;;;;;2017-08-15 08:00:00;True
3022;8612;011-10038;1500C;Panalpina World Transport;2017-08-15 10:00:00;;;;;;;;;;;;True
3023;8613;011-10047;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3024;8613;011-10031;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3025;8613;011-10032;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3026;8613;011-10027;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3027;8613;011-10015;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3028;8613;000-10247;770C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3029;8613;011-10085;1500C;Frigo Trans Fussgoenheim;2017-11-07 22:00:00;;;;;;;;;;;2017-08-14 08:00:00;True
3030;8614;012-10023;1500CRT;ACL;2017-08-16 14:00:00;;;;;;;;;;;;True
3031;8615;011-10104;1500C;Bischof;2017-11-08 08:00:00;;;;;;;;;;;2017-11-08 10:00:00;True
3032;8615;011-10103;1500C;Bischof;2017-11-08 08:00:00;;;;;;;;;;;2017-11-08 10:00:00;True
3033;8615;011-10101;1500C;Bischof;2017-11-08 08:00:00;;;;;;;;;;;2017-11-08 10:00:00;True
3034;8615;011-10102;1500C;Bischof;2017-11-08 08:00:00;;;;;;;;;;;2017-11-08 10:00:00;True
3035;8618;011-10111;1500C;Airpharm SA;2017-08-16 08:00:00;;;;;;;;;;;2017-08-17 08:00:00;True
3036;8622;011-10095;1500C;ACL;2017-08-17 20:00:00;;;;;;;;;;;2017-08-18 04:00:00;True
3037;8622;012-10024;1500CRT;ACL;2017-08-17 20:00:00;;;;;;;;;;;2017-08-18 04:00:00;True
3038;8622;011-10030;1500C;ACL;2017-08-17 20:00:00;;;;;;;;;;;2017-08-18 04:00:00;True
3039;8622;011-10039;1500C;ACL;2017-08-17 20:00:00;;;;;;;;;;;2017-08-18 04:00:00;True
3040;8622;011-10038;1500C;ACL;2017-08-17 20:00:00;;;;;;;;;;;2017-08-18 04:00:00;True
3041;8623;000-10323;770C;Swiss World Cargo;2017-08-18 01:00:00;;;;;;;;;;;2017-08-21 05:00:00;True
3042;8623;002-10009;770CRT;Swiss World Cargo;2017-08-18 01:00:00;;;;;;;;;;;2017-08-21 05:00:00;True
3043;8624;012-10025;1500CRT;Courier Factory;2017-10-08 13:00:00;;;;;;;;;;;2017-11-08 08:00:00;True
3044;8625;012-10025;1500CRT;DHL Global Forwarding;2017-11-08 13:00:00;;;;;;;;;;;;True
3045;8626;011-10086;1500C;Courier Factory;2017-08-17 12:00:00;;;;;;;;;;;2017-08-18 08:00:00;True
3046;8627;011-10086;1500C;DHL Global Forwarding;2017-08-18 14:00:00;;;;;;;;;;;;True
3047;8628;011-10110;1500C;Freitan;2017-11-08 14:00:00;;;;;;;;;;;2017-08-15 02:00:00;True
3048;8629;011-10110;1500C;Jet Trans Innsbruck;2017-08-17 02:00:00;;;;;;;;;;;;True
3049;8630;012-10004;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3050;8630;012-10005;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3051;8630;012-10006;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3052;8630;012-10000;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3053;8630;012-10001;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3054;8632;000-10265;770C;L4P Logistics4Pharma;2017-08-18 10:00:00;;;;;;;;;;;2017-08-21 06:00:00;True
3055;8632;000-10270;770C;L4P Logistics4Pharma;2017-08-18 10:00:00;;;;;;;;;;;2017-08-21 06:00:00;True
3056;8633;000-10265;770C;DHL Global Forwarding;2017-08-21 09:00:00;;;;;;;;;;;;True
3057;8633;000-10270;770C;DHL Global Forwarding;2017-08-21 09:00:00;;;;;;;;;;;;True
3058;8637;011-10095;1500C;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3059;8637;000-10323;770C;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3060;8637;002-10009;770CRT;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3061;8637;012-10024;1500CRT;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3062;8637;011-10030;1500C;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3063;8637;011-10039;1500C;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3064;8637;011-10038;1500C;Courier Factory;2017-08-21 08:00:00;;;;;;;;;;;;True
3065;8638;012-10023;1500CRT;DHL Global Forwarding;2017-08-18 20:00:00;;;;;;;;;;;;True
3066;8639;012-10037;1500CRT;Courier Factory;2017-08-21 09:00:00;;;;;;;;;;;;True
3067;8640;012-10020;1500CRT;Courier Factory;2017-08-18 10:00:00;;;;;;;;;;;2017-08-21 08:00:00;True
3068;8645;052-10001;52;;2017-08-14 08:00:00;;;;;;;;;;;2017-08-14 10:00:00;True
3069;8646;052-10003;52;Courier Factory;2017-08-18 08:00:00;;;;;;;;;;;2017-08-21 06:00:00;True
3070;8646;052-10002;52;Courier Factory;2017-08-18 08:00:00;;;;;;;;;;;2017-08-21 06:00:00;True
3071;8650;052-10000;52;Quickstat;2017-08-08 08:00:00;;;;;;;;;;;2017-09-08 13:00:00;True
3072;8652;052-10000;52;Quickstat;2017-10-08 11:00:00;;;;;;;;;;;2017-11-07 22:00:00;True
3073;8653;052-10001;52;Quickstat;2017-08-14 13:00:00;;;;;;;;;;;2017-08-15 02:00:00;True
3074;8654;052-10001;52;Quickstat;2017-08-15 14:00:00;;;;;;;;;;;2017-08-16 05:00:00;True
3075;8655;052-10002;52;Quickstat;2017-08-22 07:00:00;;;;;;;;;;;;True
3076;8658;012-10004;1500CRT;DHL Global Forwarding;2017-08-21 13:00:00;;;;;;;;;;;2017-08-27 21:00:00;True
3077;8658;012-10005;1500CRT;DHL Global Forwarding;2017-08-21 13:00:00;;;;;;;;;;;2017-08-27 21:00:00;True
3078;8658;012-10006;1500CRT;DHL Global Forwarding;2017-08-21 13:00:00;;;;;;;;;;;2017-08-27 21:00:00;True
3079;8658;012-10000;1500CRT;DHL Global Forwarding;2017-08-21 13:00:00;;;;;;;;;;;2017-08-27 21:00:00;True
3080;8658;012-10001;1500CRT;DHL Global Forwarding;2017-08-21 13:00:00;;;;;;;;;;;2017-08-27 21:00:00;True
3081;8661;052-10002;52;Quickstat;2017-08-23 13:00:00;;;;;;;;;;;2017-08-24 08:00:00;True
3082;8663;052-10004;52;;2017-04-08 22:00:00;;;;;;;;;;;;True
3083;8663;052-10004;52;;2017-04-08 22:00:00;;;;;;;;;;;;True
3084;8664;011-10101;1500C;Logistic Intergrators;2017-01-09 06:00:00;;;;;;;;;;;;True
3085;8664;011-10102;1500C;Logistic Intergrators;2017-01-09 06:00:00;;;;;;;;;;;;True
3086;8668;011-10105;1500C;DHL Global Forwarding;2017-01-09 07:00:00;;;;;;;;;;;2017-03-09 06:00:00;True
3087;8668;000-10196;770C;DHL Global Forwarding;2017-01-09 07:00:00;;;;;;;;;;;2017-03-09 06:00:00;True
3088;8671;011-10105;1500C;DHL Global Forwarding;2017-01-09 13:00:00;;;;;;;;;;;2017-03-09 03:00:00;True
3089;8671;000-10196;770C;DHL Global Forwarding;2017-01-09 13:00:00;;;;;;;;;;;2017-03-09 03:00:00;True
3090;8672;011-10105;1500C;Airpharm SA;2017-04-08 21:00:00;;;;;;;;;;;;True
3091;8672;000-10196;770C;Airpharm SA;2017-04-08 21:00:00;;;;;;;;;;;;True
3092;8674;011-10083;1500C;L4P Logistics4Pharma;2017-08-09 16:00:00;;;;;;;;;;;2017-11-09 03:00:00;True
3093;8675;000-10195;770C;L4P Logistics4Pharma;2017-01-09 07:00:00;;;;;;;;;;;2017-04-09 07:00:00;True
3094;8676;000-10195;770C;DHL Global Forwarding;2017-04-09 13:00:00;;;;;;;;;;;2017-08-09 05:00:00;True
3095;8679;000-10195;770C;Jet Trans Innsbruck;2017-11-09 02:00:00;;;;;;;;;;;;True
3096;8680;012-10023;1500CRT;Jet Trans Innsbruck;2017-10-09 07:00:00;;;;;;;;;;;;True
3097;8682;052-10004;52;Quickstat;2017-04-09 07:00:00;;;;;;;;;;;2017-06-09 04:00:00;True
3098;8683;052-10004;52;Quickstat;2017-06-09 06:00:00;;;;;;;;;;;2017-06-09 15:00:00;True
3099;8685;052-10005;52;;2017-07-09 04:00:00;;;;;;;;;;;2017-07-09 09:00:00;True
3100;8686;052-10005;52;Quickstat;2017-07-09 11:00:00;;;;;;;;;;;;True
3101;8688;011-10099;1500C;Jet Trans Innsbruck;2017-08-09 10:00:00;;;;;;;;;;;;True
3102;8688;011-10014;1500C;Jet Trans Innsbruck;2017-08-09 10:00:00;;;;;;;;;;;;True
3103;8690;012-10049;1500CRT;Emirates SkyCargo;2017-11-08 15:00:00;;;;;;;;;;;2017-08-31 06:00:00;True
3104;8692;012-10050;1500CRT;Jet Trans Innsbruck;2017-11-09 02:00:00;;;;;;;;;;;;True
3105;8692;011-10110;1500C;Jet Trans Innsbruck;2017-11-09 02:00:00;;;;;;;;;;;;True
3106;8693;002-10015;770CRT;Shreepa Logistik PVT. LTD;2017-12-09 14:30:00;;;;;;;;;;;;True
3107;8694;011-10101;1500C;Shreepa Logistik PVT. LTD;2017-04-09 10:00:00;;;;;;;;;;;2017-08-09 08:00:00;True
3108;8694;011-10102;1500C;Shreepa Logistik PVT. LTD;2017-04-09 10:00:00;;;;;;;;;;;2017-08-09 08:00:00;True
3109;8695;012-10004;1500CRT;Jet Trans Innsbruck;2017-08-31 04:00:00;;;;;;;;;;;;True
3110;8695;012-10005;1500CRT;Jet Trans Innsbruck;2017-08-31 04:00:00;;;;;;;;;;;;True
3111;8695;012-10006;1500CRT;Jet Trans Innsbruck;2017-08-31 04:00:00;;;;;;;;;;;;True
3112;8695;012-10000;1500CRT;Jet Trans Innsbruck;2017-08-31 04:00:00;;;;;;;;;;;;True
3113;8695;012-10001;1500CRT;Jet Trans Innsbruck;2017-08-31 04:00:00;;;;;;;;;;;;True
3114;8697;052-10005;52;Quickstat;2017-11-09 12:00:00;;;;;;;;;;;2017-12-09 06:00:00;True
3115;8698;000-10265;770C;Ocasa;2017-08-30 14:00:00;;;;;;;;;;;2017-08-30 18:00:00;True
3116;8698;000-10270;770C;Ocasa;2017-08-30 14:00:00;;;;;;;;;;;2017-08-30 18:00:00;True
3117;8700;011-10088;1500C;Jet Trans Innsbruck;2017-08-21 16:00:00;;;;;;;;;;;2017-01-09 08:00:00;True
3118;8702;012-10048;1500CRT;Airpharm SA;2017-08-24 11:00:00;;;;;;;;;;;;True
3119;8702;012-10048;1500CRT;Airpharm SA;2017-08-24 11:00:00;;;;;;;;;;;;True
3120;8702;012-10048;1500CRT;Airpharm SA;2017-08-24 11:00:00;;;;;;;;;;;;True
3121;8703;011-10083;1500C;Panalpina World Transport;2017-11-09 14:00:00;;;;;;;;;;;2017-09-13 10:00:00;True
3122;8704;011-10086;1500C;Gebrüder Weiss;2017-08-24 11:00:00;;;;;;;;;;;2017-08-25 07:00:00;True
3123;8706;012-10020;1500CRT;Airpharm SA;2017-09-19 08:00:00;;;;;;;;;;;;True
3124;8707;012-10059;1500CRT;Bischof;2017-08-21 11:00:00;;;;;;;;;;;2017-08-21 16:00:00;True
3125;8707;012-10060;1500CRT;Bischof;2017-08-21 11:00:00;;;;;;;;;;;2017-08-21 16:00:00;True
3126;8708;011-10055;1500C;Lion Logistics Inc.;2017-08-24 10:00:00;;;;;;;;;;;2017-08-24 14:00:00;True
3127;8709;011-10055;1500C;Lion Logistics Inc.;2017-08-24 22:00:00;;;;;;;;;;;2017-08-25 11:00:00;True
3128;8710;011-10021;1500C;Cougar Courier Services;2017-10-07 04:00:00;;;;;;;;;;;2017-11-07 05:00:00;True
3129;8711;011-10021;1500C;Cougar Courier Services;2017-12-07 06:00:00;;;;;;;;;;;2017-07-13 08:00:00;True
3130;8712;011-10021;1500C;Cougar Courier Services;2017-07-18 08:00:00;;;;;;;;;;;2017-07-19 07:00:00;True
3131;8713;011-10021;1500C;Cougar Courier Services;2017-07-19 11:00:00;;;;;;;;;;;2017-07-20 06:00:00;True
3132;8714;011-10022;1500C;ACL;2017-08-28 10:00:00;;;;;;;;;;;2017-08-28 12:00:00;True
3133;8716;011-10022;1500C;ACL;2017-08-29 10:00:00;;;;;;;;;;;2017-08-31 10:00:00;True
3134;8717;002-10008;770CRT;Frigo Trans Fussgoenheim;2017-08-29 10:00:00;;;;;;;;;;;2017-08-31 10:00:00;True
3135;8717;002-10005;770CRT;Frigo Trans Fussgoenheim;2017-08-29 10:00:00;;;;;;;;;;;2017-08-31 10:00:00;True
3136;8717;002-10000;770CRT;Frigo Trans Fussgoenheim;2017-08-29 10:00:00;;;;;;;;;;;2017-08-31 10:00:00;True
3137;8717;002-10004;770CRT;Frigo Trans Fussgoenheim;2017-08-29 10:00:00;;;;;;;;;;;2017-08-31 10:00:00;True
3138;8718;032-10002;32;Courier Factory;2017-09-13 12:00:00;;;;;;;;;;;2017-09-13 13:00:00;True
3139;8718;012-10008;1500CRT;Courier Factory;2017-09-13 12:00:00;;;;;;;;;;;2017-09-13 13:00:00;True
3140;8719;032-10002;32;Courier Factory;2017-09-15 05:00:00;;;;;;;;;;;2017-09-15 13:00:00;True
3141;8719;012-10008;1500CRT;Courier Factory;2017-09-15 05:00:00;;;;;;;;;;;2017-09-15 13:00:00;True
3142;8720;011-10046;1500C;Bischof;2017-09-14 12:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3143;8720;011-10047;1500C;Bischof;2017-09-14 12:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3144;8720;011-10044;1500C;Bischof;2017-09-14 12:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3145;8720;011-10040;1500C;Bischof;2017-09-14 12:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3146;8720;011-10041;1500C;Bischof;2017-09-14 12:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3147;8721;011-10046;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3148;8721;011-10047;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3149;8721;011-10044;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3150;8721;011-10040;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3151;8721;011-10041;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3152;8721;012-10031;1500CRT;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3153;8721;012-10034;1500CRT;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3154;8721;012-10033;1500CRT;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3155;8722;031-10000;31;L4P Logistics4Pharma;2017-09-15 08:00:00;;;;;;;;;;;2017-09-17 06:00:00;True
3156;8723;052-10001;52;Courier Factory;2017-08-18 05:00:00;;;;;;;;;;;2017-08-21 02:00:00;True
3157;8724;052-10001;52;Quickstat;2017-08-21 06:00:00;;;;;;;;;;;2017-08-22 04:00:00;True
3158;8725;052-10001;52;Quickstat;2017-08-23 05:00:00;;;;;;;;;;;2017-08-24 07:00:00;True
3159;8726;052-10003;52;;2017-05-09 04:00:00;;;;;;;;;;;2017-05-09 07:00:00;True
3160;8728;011-10100;1500C;Courier Factory;2017-04-09 06:00:00;;;;;;;;;;;2017-05-09 02:00:00;True
3161;8729;011-10100;1500C;Courier Factory;2017-05-09 12:00:00;;;;;;;;;;;2017-06-09 05:00:00;True
3162;8729;011-10100;1500C;Courier Factory;2017-05-09 12:00:00;;;;;;;;;;;2017-06-09 05:00:00;True
3163;8730;011-10106;1500C;L4P Logistics4Pharma;2017-09-15 06:00:00;;;;;;;;;;;2017-09-15 08:00:00;True
3164;8731;011-10106;1500C;L4P Logistics4Pharma;2017-09-15 10:00:00;;;;;;;;;;;2017-09-15 15:00:00;True
3165;8733;000-10251;770C;L4P Logistics4Pharma;2017-09-15 08:00:00;;;;;;;;;;;2017-09-18 05:00:00;True
3166;8734;000-10251;770C;DHL Global Forwarding;2017-09-18 13:00:00;;;;;;;;;;;;True
3167;8740;052-10005;52;;2017-09-25 06:00:00;;;;;;;;;;;2017-09-25 11:00:00;True
3168;8742;052-10003;52;;2017-11-09 04:00:00;;;;;;;;;;;2017-11-09 08:00:00;True
3169;8742;052-10002;52;;2017-11-09 04:00:00;;;;;;;;;;;2017-11-09 08:00:00;True
3170;8743;052-10005;52;Quickstat;2017-09-25 14:00:00;;;;;;;;;;;;True
3171;8744;052-10002;52;Quickstat;2017-11-09 12:00:00;;;;;;;;;;;2017-09-13 20:00:00;True
3172;8745;052-10002;52;Quickstat;2017-09-14 00:00:00;;;;;;;;;;;2017-09-19 07:00:00;True
3173;8746;052-10003;52;Quickstat;2017-11-09 12:00:00;;;;;;;;;;;2017-09-13 22:00:00;True
3174;8747;052-10003;52;Quickstat;2017-09-14 00:00:00;;;;;;;;;;;2017-09-19 05:00:00;True
3175;8748;000-10252;770C;Frigo Trans Fussgoenheim;2017-09-25 06:00:00;;;;;;;;;;;;True
3176;8748;011-10106;1500C;Frigo Trans Fussgoenheim;2017-09-25 06:00:00;;;;;;;;;;;;True
3177;8748;011-10112;1500C;Frigo Trans Fussgoenheim;2017-09-25 06:00:00;;;;;;;;;;;;True
3178;8749;000-10193;770C;L4P Logistics4Pharma;2017-09-22 08:00:00;;;;;;;;;;;2017-09-24 07:00:00;True
3179;8752;000-10193;770C;DHL Global Forwarding;2017-09-25 16:00:00;;;;;;;;;;;;True
3180;8753;011-10108;1500C;L4P Logistics4Pharma;2017-09-22 06:00:00;;;;;;;;;;;2017-09-24 07:00:00;True
3181;8756;011-10108;1500C;Panalpina World Transport;2017-09-25 14:00:00;;;;;;;;;;;;True
3182;8757;012-10026;1500CRT;Courier Factory;2017-09-22 08:00:00;;;;;;;;;;;2017-09-25 07:00:00;True
3183;8758;012-10026;1500CRT;DHL Global Forwarding;2017-09-25 09:00:00;;;;;;;;;;;;True
3184;8759;012-10027;1500CRT;Courier Factory;2017-09-22 07:00:00;;;;;;;;;;;2017-09-25 07:00:00;True
3185;8760;012-10027;1500CRT;DHL Global Forwarding;2017-09-25 09:00:00;;;;;;;;;;;;True
3186;8763;052-10005;52;Quickstat;2017-09-26 09:00:00;;;;;;;;;;;2017-09-28 03:00:00;True
3187;8764;002-10000;770CRT;Airpharm SA;2017-09-25 08:00:00;;;;;;;;;;;2017-09-26 08:00:00;True
3188;8765;011-10114;1500C;L4P Logistics4Pharma;2017-09-28 14:00:00;;;;;;;;;;;;True
3189;8767;002-10015;770CRT;Yusen Logistics;2017-09-27 20:00:00;;;;;;;;;;;2017-09-28 10:00:00;True
3190;8768;012-10040;1500CRT;Courier Factory;2017-09-28 10:00:00;;;;;;;;;;;;True
3191;8768;012-10041;1500CRT;Courier Factory;2017-09-28 10:00:00;;;;;;;;;;;;True
3192;8768;012-10042;1500CRT;Courier Factory;2017-09-28 10:00:00;;;;;;;;;;;;True
3193;8768;012-10060;1500CRT;Courier Factory;2017-09-28 10:00:00;;;;;;;;;;;;True
3194;8769;012-10047;1500CRT;Courier Factory;2017-09-27 03:00:00;;;;;;;;;;;;True
3195;8769;012-10047;1500CRT;Courier Factory;2017-09-27 03:00:00;;;;;;;;;;;;True
3196;8771;002-10014;770CRT;Courier Factory;2017-09-28 05:00:00;;;;;;;;;;;2017-09-29 04:00:00;True
3197;8773;011-10098;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-19 04:30:00;True
3198;8773;011-10103;1500C;Airpharm SA;2017-09-15 16:00:00;;;;;;;;;;;2017-09-19 04:30:00;True
3199;8774;011-10098;1500C;Shreepa Logistik PVT. LTD;2017-09-22 05:00:00;;;;;;;;;;;2017-09-25 05:00:00;True
3200;8774;011-10103;1500C;Shreepa Logistik PVT. LTD;2017-09-22 05:00:00;;;;;;;;;;;2017-09-25 05:00:00;True
3201;8777;011-10098;1500C;Shreepa Logistik PVT. LTD;2017-09-22 09:30:00;;;;;;;;;;;2017-09-25 08:00:00;True
3202;8777;011-10103;1500C;Shreepa Logistik PVT. LTD;2017-09-22 09:30:00;;;;;;;;;;;2017-09-25 08:00:00;True
3203;8778;011-10003;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3204;8778;011-10001;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3205;8778;011-10008;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3206;8778;011-10007;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3207;8778;011-10005;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3208;8778;000-10350;770C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3209;8778;000-10349;770C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3210;8778;000-10307;770C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3211;8778;011-10011;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3212;8778;011-10004;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3213;8778;011-10002;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3214;8778;011-10009;1500C;Frigo Trans Fussgoenheim;2017-09-29 16:00:00;;;;;;;;;;;;True
3215;8779;011-10065;1500C;Bischof;2017-09-25 12:00:00;;;;;;;;;;;2017-09-28 05:00:00;True
3216;8779;011-10069;1500C;Bischof;2017-09-25 12:00:00;;;;;;;;;;;2017-09-28 05:00:00;True
3217;8780;002-10009;770CRT;Bischof;2017-09-27 05:00:00;;;;;;;;;;;2017-09-27 12:00:00;True
3218;8780;012-10024;1500CRT;Bischof;2017-09-27 05:00:00;;;;;;;;;;;2017-09-27 12:00:00;True
